ChannelID,subs,nvideos,views,Category,Language,Type
Y2072,150002,98,143556,music,English,Individual
Y2073,24150,44,17210,news,Spanish,Individual
Y2074,13920,46,10656,travel,English,Goverment
Y2075,49669,48,50762,music,Chinese,Individual
Y2076,171787,64,173091,gaming,Russia,Individual
Y2077,129069,72,177623,travel,English,Goverment
Y2078,27334,29,7734,music,Spanish,NGO
Y2079,183581,69,54377,food,English,Corperate
Y2080,29245,32,21274,music,Franch,Corperate
Y2081,17115,44,15467,travel,English,Individual
Y2082,103904,6,30205,music,Chinese,NGO
Y2083,15467,66,19235,news,English,Individual
Y2084,80082,20,51338,music,Spanish,Individual
Y2085,147941,56,161211,travel,English,Individual
Y2086,123930,70,27130,gaming,English,Individual
Y2087,77555,52,56713,travel,English,Individual
Y2088,94451,28,3194,music,Franch,Individual
Y2089,73693,92,84906,travel,English,Individual
Y2090,128615,80,139658,music,English,Corperate
Y2091,194659,55,256735,food,Russia,NGO
Y2092,104848,37,74066,gaming,English,NGO
Y2093,127752,43,108932,gaming,Chinese,Goverment
Y2094,248686,36,315972,food,Japanese,NGO
Y2095,51186,83,6612,travel,Franch,Goverment
Y2096,129766,89,116884,music,Russia,NGO
Y2097,150590,73,140001,food,Franch,Goverment
Y2098,40389,12,57813,news,English,NGO
Y2099,150695,63,92906,music,Franch,Individual
Y2100,27954,38,963,news,English,Individual
Y2101,27198,70,27272,news,English,Goverment
Y2102,38227,32,39411,news,Chinese,Individual
Y2103,79980,63,31414,news,English,NGO
Y2104,97634,52,53736,gaming,English,Individual
Y2105,101859,73,96585,travel,English,Goverment
Y2106,64754,74,56958,food,Japanese,Corperate
Y2107,99913,5,686,gaming,Spanish,Goverment
Y2108,173363,80,234790,food,English,Individual
Y2109,101028,11,31214,music,Chinese,Individual
Y2110,82731,68,67626,travel,Spanish,Individual
Y2111,86739,14,47619,music,English,Individual
Y2112,89787,50,8333,gaming,English,Individual
Y2113,9335,7,12969,food,Chinese,Goverment
Y2114,61576,23,16969,music,Franch,Corperate
Y2115,107433,49,66608,news,Franch,Individual
Y2116,68150,24,45880,food,Spanish,NGO
Y2117,58056,66,36594,gaming,English,NGO
Y2118,88631,50,71540,music,Japanese,NGO
Y2119,144937,21,156106,food,Franch,NGO
Y2120,130131,11,39843,music,Japanese,Individual
Y2121,105015,96,89095,music,Franch,Goverment
Y2122,20553,62,27071,gaming,English,Individual
Y2123,34058,33,47889,news,English,Goverment
Y2124,114352,48,27868,food,Russia,Individual
Y2125,78322,45,8064,gaming,English,NGO
Y2126,119145,39,107222,gaming,English,Goverment
Y2127,1,94,0,gaming,Chinese,NGO
Y2128,60697,20,14629,music,English,NGO
Y2129,141592,40,93036,food,English,Individual
Y2130,71156,76,59561,food,English,NGO
Y2131,144385,60,47232,gaming,Russia,NGO
Y2132,1,66,113,news,English,Goverment
Y2133,55383,88,63001,food,Spanish,Corperate
Y2134,121061,89,156210,travel,English,Individual
Y2135,21987,53,31725,travel,Japanese,Goverment
Y2136,46523,51,12377,gaming,Russia,Individual
Y2137,42761,8,20435,travel,Spanish,NGO
Y2138,184736,44,109064,food,English,Goverment
Y2139,140709,78,141780,news,Chinese,NGO
Y2140,71558,98,16036,gaming,Chinese,Individual
Y2141,155480,40,3743,news,Russia,Individual
Y2142,101275,14,2694,news,Chinese,Individual
Y2143,59381,12,37124,news,English,NGO
Y2144,195796,63,131848,travel,Russia,Goverment
Y2145,54748,98,21117,news,Franch,Individual
Y2146,126620,74,138086,gaming,Franch,Individual
Y2147,124363,4,77984,gaming,English,Goverment
Y2148,81155,37,27628,gaming,Chinese,Individual
Y2149,66527,21,91493,gaming,English,Goverment
Y2150,136826,3,19393,travel,Franch,Individual
Y2151,110107,11,47486,gaming,English,Individual
Y2152,113354,52,55277,gaming,Japanese,NGO
Y2153,105101,94,105275,news,Chinese,Corperate
Y2154,102334,69,108681,news,English,Individual
Y2155,45316,17,33607,food,English,Corperate
Y2156,114898,27,62868,travel,Franch,Goverment
Y2157,59768,19,76967,gaming,English,Individual
Y2158,15724,19,6634,news,English,Individual
Y2159,88672,70,69324,music,Franch,NGO
Y2160,1,75,310,news,English,NGO
Y2161,84478,76,39317,news,Spanish,Individual
Y2162,100550,11,111788,travel,English,Individual
Y2163,32387,46,45354,music,English,Individual
Y2164,163425,37,202262,food,English,NGO
Y2165,46148,58,32471,food,Japanese,Goverment
Y2166,132904,59,116918,music,English,Corperate
Y2167,104119,14,45505,news,English,NGO
Y2168,55563,53,61142,travel,Chinese,Goverment
Y2169,148149,98,122880,travel,English,NGO
Y2170,124859,41,34632,news,Spanish,Goverment
Y2171,76364,73,108632,travel,English,Individual
Y2172,108928,58,31072,music,English,Goverment
Y2173,115975,5,73092,gaming,Russia,Corperate
Y2174,166275,13,99068,gaming,Spanish,NGO
Y2175,95361,88,91610,food,English,NGO
Y2176,189858,87,120457,food,Russia,Goverment
Y2177,80674,41,30748,music,Chinese,Goverment
Y2178,80428,60,94881,news,Spanish,Individual
Y2179,112699,38,146379,travel,English,Corperate
Y2180,127635,80,95884,gaming,Chinese,Individual
Y2181,82996,26,61694,news,English,Goverment
Y2182,58388,9,72079,music,Spanish,Individual
Y2183,135792,86,134303,gaming,Chinese,Individual
Y2184,143529,36,117244,travel,English,Individual
Y2185,85494,16,3397,news,Spanish,Goverment
Y2186,110410,16,60950,food,English,Corperate
Y2187,99566,66,97029,travel,English,Individual
Y2188,63151,28,82277,music,Franch,NGO
Y2189,130181,37,33439,travel,English,Goverment
Y2190,74824,80,95957,gaming,English,Individual
Y2191,119792,82,25150,gaming,Franch,Corperate
Y2192,50961,99,33858,news,English,Individual
Y2193,164501,65,15009,travel,Franch,Individual
Y2194,128886,59,157317,gaming,Spanish,Individual
Y2195,57928,60,78315,food,English,NGO
Y2196,120428,91,79220,travel,English,Individual
Y2197,101601,74,139692,gaming,English,Goverment
Y2198,145416,1,185752,news,Russia,NGO
Y2199,68841,9,2016,news,Spanish,Individual
Y2200,627,24,801,travel,Franch,Individual
Y2201,82112,35,51332,news,Spanish,Corperate
Y2202,70335,1,2167,food,English,NGO
Y2203,24912,2,2818,news,English,Goverment
Y2204,24353,7,14410,food,English,NGO
Y2205,132729,86,82653,travel,English,Goverment
Y2206,84195,92,14987,food,Japanese,NGO
Y2207,48046,77,68904,gaming,English,NGO
Y2208,81170,91,37608,music,Japanese,Individual
Y2209,1,15,0,news,English,Goverment
Y2210,80404,51,90613,gaming,Spanish,Individual
Y2211,47027,77,5596,travel,English,Individual
Y2212,141910,95,31977,gaming,Russia,Goverment
Y2213,80167,15,71252,news,English,Corperate
Y2214,61311,88,63388,music,Japanese,Individual
Y2215,102326,49,121324,food,Russia,Individual
Y2216,218051,33,104965,travel,English,Individual
Y2217,94750,19,104898,gaming,Franch,Individual
Y2218,79598,49,82501,travel,Russia,Corperate
Y2219,160512,69,124153,news,English,Individual
Y2220,120951,55,138249,gaming,Franch,Individual
Y2221,82823,54,65898,food,Franch,Goverment
Y2222,106137,66,15782,gaming,Japanese,NGO
Y2223,108075,98,69415,news,English,Goverment
Y2224,104222,22,56479,travel,Russia,Individual
Y2225,88475,9,30546,news,English,Corperate
Y2226,137016,44,42307,food,Japanese,Individual
Y2227,72138,91,59809,news,English,Individual
Y2228,55428,10,64004,food,Japanese,Individual
Y2229,2105,59,0,food,English,NGO
Y2230,69004,5,73869,news,Russia,NGO
Y2231,114837,7,167631,news,English,Corperate
Y2232,104469,71,148068,news,Russia,Goverment
Y2233,43824,76,58777,news,English,NGO
Y2234,84504,21,116150,news,Russia,Individual
Y2235,156321,4,74181,music,Chinese,Corperate
Y2236,44931,10,51089,news,Chinese,Individual
Y2237,51180,52,25051,gaming,English,Individual
Y2238,110615,40,35356,gaming,Japanese,Individual
Y2239,91047,24,118585,food,English,Corperate
Y2240,164029,72,91090,news,Russia,Individual
Y2241,86674,2,76237,travel,Russia,Individual
Y2242,120967,34,145057,gaming,Japanese,Individual
Y2243,83004,79,23583,travel,Japanese,NGO
Y2244,155435,50,100631,gaming,Spanish,Corperate
Y2245,38369,25,8731,news,Franch,NGO
Y2246,44870,38,60290,news,Chinese,Individual
Y2247,77916,27,23051,music,English,NGO
Y2248,155787,44,106440,travel,Chinese,Goverment
Y2249,110805,42,103502,travel,Franch,NGO
Y2250,125034,86,35461,news,English,Individual
Y2251,59461,6,34151,music,English,Individual
Y2252,82329,62,45858,music,Chinese,Individual
Y2253,39805,32,8309,news,Spanish,Goverment
Y2254,122041,81,111223,news,Chinese,Individual
Y2255,31075,20,39664,travel,English,NGO
Y2256,125460,28,130875,news,English,NGO
Y2257,11310,38,15393,travel,English,Goverment
Y2258,112830,38,20134,news,Russia,Individual
Y2259,144190,85,166987,news,Franch,Goverment
Y2260,47821,81,17543,news,English,Corperate
Y2261,157548,29,37022,gaming,English,Individual
Y2262,170790,19,182184,news,Chinese,Goverment
Y2263,215427,86,143699,music,English,Individual
Y2264,56918,14,13573,food,Russia,Individual
Y2265,141287,55,169096,music,English,NGO
Y2266,167480,12,41481,travel,Russia,Goverment
Y2267,143404,46,96342,food,Japanese,Individual
Y2268,118405,8,135261,food,English,Individual
Y2269,42926,96,41153,gaming,Chinese,Individual
Y2270,35504,73,9597,news,Japanese,NGO
Y2271,90253,60,64479,news,Spanish,NGO
Y2272,210794,40,52225,travel,English,Corperate
Y2273,107941,40,22321,music,English,NGO
Y2274,78817,45,68404,gaming,Spanish,NGO
Y2275,37348,13,23709,food,Spanish,Individual
Y2276,38498,75,13671,food,Russia,Corperate
Y2277,97428,70,112086,music,English,NGO
Y2278,67578,39,59850,news,Franch,Goverment
Y2279,99223,60,30085,music,Japanese,NGO
Y2280,131441,89,33541,music,English,NGO
Y2281,136886,74,191879,news,Japanese,Individual
Y2282,130857,35,184628,travel,English,NGO
Y2283,88386,27,129799,travel,Russia,Goverment
Y2284,77872,80,103159,music,Russia,Individual
Y2285,4942,1,4068,travel,Japanese,NGO
Y2286,91639,44,52365,news,Chinese,NGO
Y2287,90475,63,103364,gaming,English,Individual
Y2288,124857,82,124993,news,Chinese,Individual
Y2289,105448,9,43734,gaming,English,Individual
Y2290,185135,17,197478,food,Chinese,Corperate
Y2291,52742,32,22393,gaming,English,NGO
Y2292,132655,51,77266,travel,English,Individual
Y2293,209993,81,213123,food,English,NGO
Y2294,122488,80,182527,news,Franch,NGO
Y2295,111878,13,71429,food,English,Individual
Y2296,137030,73,168317,travel,Japanese,Corperate
Y2297,127231,95,182986,news,Spanish,NGO
Y2298,78934,29,46104,music,English,Goverment
Y2299,94020,20,101906,gaming,Spanish,NGO
Y2300,63270,31,78037,gaming,Japanese,Individual
Y2301,74309,88,108523,news,English,NGO
Y2302,26048,67,8747,gaming,English,Individual
Y2303,105273,51,84371,music,Chinese,Individual
Y2304,88004,40,95904,music,English,Individual
Y2305,113181,49,23334,food,Japanese,Individual
Y2306,1,65,634,travel,English,Individual
Y2307,149893,35,37309,music,Spanish,Individual
Y2308,131096,84,165606,gaming,Franch,Individual
Y2309,137850,22,41264,music,English,Individual
Y2310,105986,44,63190,travel,Chinese,Goverment
Y2311,113465,12,123980,gaming,English,Individual
Y2312,146934,51,109578,gaming,Russia,Individual
Y2313,64749,8,77506,gaming,English,Corperate
Y2314,90223,85,11684,music,Japanese,Individual
Y2315,112704,20,56410,news,English,Individual
Y2316,58582,78,5945,music,Franch,Individual
Y2317,38578,26,26158,music,Japanese,Corperate
Y2318,139013,70,15766,travel,English,Individual
Y2319,146256,87,115051,travel,English,NGO
Y2320,110100,87,21,music,English,Individual
Y2321,35994,48,11612,gaming,Japanese,Goverment
Y2322,56199,14,22644,travel,English,Individual
Y2323,101330,30,122417,food,Chinese,Individual
Y2324,129230,2,114420,travel,English,Individual
Y2325,107421,1,120055,travel,English,NGO
Y2326,71771,43,99524,food,English,Goverment
Y2327,70103,19,91266,food,Japanese,Individual
Y2328,183099,25,160063,food,English,Corperate
Y2329,89919,94,18681,news,English,Individual
Y2330,112706,35,46659,gaming,English,Goverment
Y2331,125214,38,108556,news,Japanese,NGO
Y2332,136495,11,9033,gaming,English,Individual
Y2333,65006,44,53740,travel,Franch,Corperate
Y2334,174057,42,102175,music,English,NGO
Y2335,25869,88,36193,gaming,English,Individual
Y2336,109705,52,143431,music,Japanese,Corperate
Y2337,56593,98,4279,food,Russia,NGO
Y2338,105665,43,101782,gaming,Spanish,NGO
Y2339,73631,70,36947,news,English,Individual
Y2340,86092,7,25195,gaming,Chinese,Individual
Y2341,38127,33,22697,gaming,English,Individual
Y2342,15608,90,2215,travel,English,NGO
Y2343,137087,50,37313,music,Chinese,Goverment
Y2344,81365,28,121172,music,Spanish,Corperate
Y2345,1069,28,518,news,Spanish,Individual
Y2346,91957,10,14437,music,English,Goverment
Y2347,1,18,0,news,English,NGO
Y2348,123449,18,132402,news,Franch,Individual
Y2349,88594,4,25,news,Japanese,Goverment
Y2350,97849,43,72136,news,Japanese,NGO
Y2351,93171,58,56847,gaming,Spanish,NGO
Y2352,87172,33,34052,gaming,Chinese,NGO
Y2353,44191,70,31191,travel,English,Individual
Y2354,116288,84,78857,gaming,English,NGO
Y2355,117843,13,69399,news,Japanese,NGO
Y2356,26510,66,13101,gaming,Japanese,Individual
Y2357,194471,90,165823,travel,English,Individual
Y2358,71352,13,2533,food,Franch,NGO
Y2359,56640,90,11896,music,English,Individual
Y2360,8831,29,7447,music,Franch,NGO
Y2361,60378,81,57491,music,Chinese,NGO
Y2362,149409,83,199020,gaming,Japanese,NGO
Y2363,126612,69,64522,food,Spanish,Individual
Y2364,131995,97,99915,gaming,Chinese,Individual
Y2365,121656,52,16095,food,Japanese,Corperate
Y2366,104645,41,99122,news,Japanese,Corperate
Y2367,70135,26,68698,news,English,NGO
Y2368,195717,89,221757,news,English,NGO
Y2369,171040,10,50883,food,Russia,NGO
Y2370,107997,4,30652,gaming,Russia,Goverment
Y2371,102842,82,84899,gaming,English,NGO
Y2372,130421,50,64722,food,Japanese,Individual
Y2373,106701,16,118400,food,English,Corperate
Y2374,44977,14,66026,music,English,Corperate
Y2375,115801,92,89409,food,English,Corperate
Y2376,9242,20,4258,gaming,Chinese,Individual
Y2377,67851,58,87001,news,Russia,Individual
Y2378,114548,71,165168,music,Japanese,NGO
Y2379,149970,43,97829,travel,Franch,Goverment
Y2380,91423,12,18867,music,Chinese,Goverment
Y2381,125390,96,170070,news,Spanish,NGO
Y2382,164833,89,224791,music,English,Individual
Y2383,148399,95,9354,news,Russia,Individual
Y2384,122396,75,146546,travel,Franch,Individual
Y2385,69020,86,80886,gaming,English,Corperate
Y2386,133878,7,57029,gaming,English,Goverment
Y2387,144244,22,2260,travel,Japanese,Corperate
Y2388,112574,51,80555,gaming,Japanese,NGO
Y2389,189176,85,253350,music,English,Individual
Y2390,187235,50,26766,music,Russia,Individual
Y2391,89017,67,83309,travel,Spanish,Goverment
Y2392,93905,48,36789,gaming,Russia,Individual
Y2393,157649,78,3096,gaming,Russia,Corperate
Y2394,87450,70,14411,travel,Russia,Individual
Y2395,132282,53,75284,music,English,Corperate
Y2396,103079,82,33832,news,English,Individual
Y2397,120667,12,61509,food,Japanese,Corperate
Y2398,91349,45,4709,travel,Japanese,NGO
Y2399,188575,74,18848,gaming,Franch,NGO
Y2400,113022,28,149900,gaming,Russia,Goverment
Y2401,54509,29,45867,gaming,English,Individual
Y2402,32341,58,3381,gaming,Chinese,Individual
Y2403,153309,28,107763,gaming,English,Goverment
Y2404,172372,89,198535,travel,Franch,Individual
Y2405,1,36,0,travel,Spanish,Individual
Y2406,101516,29,138083,food,Spanish,Goverment
Y2407,142781,58,171079,travel,Franch,NGO
Y2408,202468,26,133031,music,Franch,Individual
Y2409,194013,3,268570,travel,English,Goverment
Y2410,138882,84,157036,news,Japanese,Individual
Y2411,230768,28,270276,food,English,Individual
Y2412,84799,17,60485,news,English,Corperate
Y2413,141974,41,69411,food,English,NGO
Y2414,154419,76,3868,music,English,Individual
Y2415,130212,6,64219,food,Russia,NGO
Y2416,81112,75,75180,food,English,Individual
Y2417,134169,71,95401,music,Spanish,Corperate
Y2418,108304,12,25408,food,English,NGO
Y2419,149430,7,172368,music,Russia,Individual
Y2420,139455,74,17112,gaming,English,NGO
Y2421,170295,85,236720,food,Japanese,Goverment
Y2422,100747,21,72914,news,English,Goverment
Y2423,131050,72,9950,music,English,Individual
Y2424,115426,6,170302,news,Japanese,NGO
Y2425,166806,81,38113,news,Japanese,Individual
Y2426,91251,44,96693,music,Chinese,Individual
Y2427,83493,37,105153,gaming,English,NGO
Y2428,102399,13,99315,travel,English,NGO
Y2429,44774,28,19433,music,English,Individual
Y2430,188516,97,95562,travel,Japanese,Goverment
Y2431,98197,6,114646,music,Spanish,Corperate
Y2432,98584,66,130253,food,English,Corperate
Y2433,191778,82,72969,gaming,Spanish,Individual
Y2434,73410,3,7543,music,English,NGO
Y2435,44123,48,10755,gaming,English,Individual
Y2436,164686,70,60387,music,English,Individual
Y2437,27818,33,753,gaming,English,NGO
Y2438,56564,93,73318,food,Russia,Individual
Y2439,56579,70,47887,travel,English,Goverment
Y2440,78769,92,40008,gaming,Russia,Goverment
Y2441,55247,90,37187,music,Russia,Individual
Y2442,42344,94,13667,travel,English,NGO
Y2443,55766,7,59563,travel,Japanese,Goverment
Y2444,110336,96,134093,gaming,English,NGO
Y2445,91052,36,79765,gaming,Japanese,Individual
Y2446,120569,38,119096,gaming,Spanish,Individual
Y2447,67820,76,76347,music,Russia,Individual
Y2448,73487,5,109650,news,English,Individual
Y2449,44748,57,47927,gaming,Spanish,NGO
Y2450,113537,69,123425,travel,English,Individual
Y2451,32523,67,9740,travel,English,Goverment
Y2452,128339,42,16068,food,Spanish,Individual
Y2453,154913,14,96299,food,English,Individual
Y2454,79541,73,34829,news,Chinese,Individual
Y2455,76934,13,48048,news,English,Individual
Y2456,86880,5,49394,travel,Chinese,Goverment
Y2457,164671,31,50816,news,Chinese,Goverment
Y2458,262070,26,124778,food,English,NGO
Y2459,109675,86,104033,news,English,Goverment
Y2460,81706,61,102907,food,English,Goverment
Y2461,74019,69,21854,food,English,Corperate
Y2462,80221,14,109058,news,Franch,Corperate
Y2463,96291,23,96327,gaming,English,NGO
Y2464,101927,26,46752,music,English,Goverment
Y2465,170851,54,133297,food,Spanish,NGO
Y2466,93393,63,86755,news,English,Goverment
Y2467,137947,41,207080,music,Spanish,Goverment
Y2468,127158,88,21588,music,Chinese,Corperate
Y2469,164997,62,69499,gaming,Chinese,Individual
Y2470,75781,45,85787,music,English,Goverment
Y2471,175951,87,240312,news,Russia,NGO
Y2472,126948,29,58178,news,Japanese,Individual
Y2473,64420,17,73979,news,Franch,Individual
Y2474,115982,9,61281,gaming,Russia,Individual
Y2475,89642,26,69147,food,English,NGO
Y2476,140456,89,28277,travel,Japanese,Individual
Y2477,69948,81,98307,gaming,Russia,Individual
Y2478,76986,53,81247,news,English,Goverment
Y2479,166294,18,205464,travel,Chinese,Individual
Y2480,83211,14,57572,travel,Franch,Corperate
Y2481,106688,50,128204,food,English,NGO
Y2482,149893,16,173526,food,Chinese,Goverment
Y2483,79796,65,56082,gaming,English,Corperate
Y2484,61428,89,3735,food,English,NGO
Y2485,183324,83,55132,food,Chinese,Individual
Y2486,115934,63,137122,travel,Franch,Corperate
Y2487,124377,45,33379,news,English,NGO
Y2488,68202,19,75782,news,English,Goverment
Y2489,86340,86,112153,travel,Japanese,Individual
Y2490,55766,76,40432,travel,Spanish,Goverment
Y2491,105083,56,61536,music,English,Goverment
